rt_ref_link_id,rt_ref_link_id_old,orig_lang_abbrev,lex_ref_link_id,ref_id,ref_rt_index,word_id,ref_wd_index,reflex,category,gloss_orig,gloss_eng,questionable,notes,expanded_notes,original_text,created_by,last_updated_by,last_updated,rt_master_id,derivation,rt_index,orig_lang_abbrev_raw,lang_map_status
1138.0,,,44395,pok,,,25169,qualm,,"Tod, Verheerung",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,711.0,ahd. as.,conflict
1139.0,,,44402,pok,,,25176,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,711.0,,empty
1142.0,,,44449,pok,,,25223,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,712.0,,empty
1142.0,,,44491,pok,,,25265,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,714.0,,empty
1142.0,,,44492,pok,,,25266,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,715.0,,empty
1160.0,,,44819,pok,,,25593,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,720.0,,empty
1160.0,,,44841,pok,,,25615,ber,,"Speer, Spieß",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,722.0,cymr. corn. bret. ,conflict
1160.0,,,44844,pok,,,25618,βρύον ,,"Moos, Kätzchen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,722.0,,empty
1160.0,,,44845,pok,,,25619,ἔμβρυον ,,das Neugeborene,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,722.0,,empty
1160.0,,,44846,pok,,,25620,krūt,,Kraut,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,722.0,ahd. mhd. ,conflict
1160.0,,,44848,pok,,,25622,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,722.0,,empty
1160.0,,,44855,pok,,,25629,ζείναμεν ,,σβέννυμεν ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,723.0,,empty
1160.0,,,44877,pok,,,25651,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,723.0,,empty
1162.0,,,44965,pok,,,25739,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,728.0,,empty
1162.0,,,44973,pok,,,25747,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,729.0,,empty
1162.0,,,44979,pok,,,25753,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,730.0,,empty
1164.0,,,45088,pok,,,25862,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,733.0,,empty
1164.0,,,45089,pok,,,25863,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,733.0,,empty
1168.0,,,45127,pok,,,25901,quāt,,Kot,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,734.0,ahd. mhd. ,conflict
1182.0,,,45367,pok,,,26141,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,747.0,,empty
1198.0,,,45597,pok,,,26371,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,754.0,,empty
1200.0,,,45627,pok,,,26401,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,754.0,,empty
1211.0,,,45714,pok,,,26488,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,759.0,,empty
1211.0,,,45747,pok,,,26521,yā-van-,,"Angreifer, Verfolger",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,763.0,ai. ved.,conflict
1211.0,,,45748,pok,,,26522,yā-tár-,,Rächer,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,763.0,ai. ved.,conflict
1211.0,,,45749,pok,,,26523,r̥ṇa-yā-,,eine Schuld rachend,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,763.0,ai. ved.,conflict
1211.0,,,45750,pok,,,26524,r̥ṇa-yā-van-,,eine Schuld rachend,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,763.0,ai. ved.,conflict
1211.0,,,45751,pok,,,26525,r̥ṇa-yāt-,,eine Schuld rachend,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,763.0,ai. ved.,conflict
1211.0,,,45772,pok,,,26546,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,764.0,,empty
1211.0,,,45806,pok,,,26580,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,766.0,,empty
1211.0,,,45807,pok,,,26581,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,767.0,,empty
1211.0,,,45814,pok,,,26588,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,769.0,,empty
1213.0,,,45825,pok,,,26599,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,770.0,,empty
1213.0,,,45826,pok,,,26600,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,771.0,,empty
1214.0,,,45917,pok,,,26691,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,776.0,,empty
1219.0,,,45962,pok,,,26736,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,778.0,,empty
1219.0,,,45968,pok,,,26742,ἐνατρί,,die Frau des Bruders des Gatten,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,779.0,inschr. (kleinas.-gr.),unmapped
1221.0,,,45978,pok,,,26752,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,780.0,,empty
1245.0,,,46192,pok,,,26966,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,784.0,,empty
1248.0,,,46244,pok,,,27018,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,786.0,,empty
1256.0,,,46317,pok,,,27091,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,792.0,,empty
1256.0,,,46340,pok,,,27114,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,795.0,,empty
1258.0,,,46372,pok,,,27146,git,,ihr,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,797.0,ags. as. ,conflict
1262.0,,,46476,pok,,,27250,car,,Freund,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,799.0,cymr. corn. bret. ,conflict
1262.0,,,46478,pok,,,27252,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,799.0,,empty
1275.0,,,46606,pok,,,27380,hēcen,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,806.0,agss.,unmapped
1275.0,,,46609,pok,,,27383,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,806.0,,empty
1280.0,,,46678,pok,,,27452,heizen,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,811.0,ahd. nhd.,conflict
1281.0,,,46700,pok,,,27474,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,812.0,,empty
1281.0,,,46711,pok,,,27485,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,813.0,,empty
1282.0,,,46753,pok,,,27527,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,817.0,,empty
1287.0,,,46796,pok,,,27570,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,820.0,,empty
1296.0,,,46915,pok,,,27689,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,826.0,,empty
1301.0,,,46971,pok,,,27745,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,831.0,,empty
1301.0,,,46972,pok,,,27746,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,832.0,,empty
1305.0,,,46998,pok,,,27772,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,833.0,,empty
1308.0,,,47050,pok,,,27824,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,835.0,,empty
1308.0,,,47051,pok,,,27825,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,836.0,,empty
1313.0,,,47093,pok,,,27867,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,838.0,,empty
1316.0,,,47130,pok,,,27904,heben,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,838.0,mhd. nhd. ,conflict
1318.0,,,47183,pok,,,27957,Κάπυς,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,838.0,,empty
1318.0,,,47186,pok,,,27960,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,838.0,,empty
1321.0,,,47223,pok,,,27997,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,841.0,,empty
1330.0,,,47295,pok,,,28069,hrōpan,,"rufen, schreien",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,845.0,as. ags.,conflict
1336.0,,,47365,pok,,,28139,scaranto,,steiniger Bergbach,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,846.0,ital.-venezian. (ven.) ,conflict
1336.0,,,47366,pok,,,28140,caranto,,steiniger Bergbach,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,846.0,ital.-venezian. (ven.) ,conflict
1336.0,,,47376,pok,,,28150,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,846.0,,empty
1336.0,,,47404,pok,,,28178,scharren,,"kratzen, scharren",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,848.0,mnd. mhd.,conflict
1336.0,,,47407,pok,,,28181,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,848.0,,empty
1336.0,,,47422,pok,,,28196,jase,,Hase,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,849.0,norw. schwed. mdartl. ,conflict
1340.0,,,47489,pok,,,28263,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,853.0,,empty
1347.0,,,47629,pok,,,28403,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,856.0,,empty
1349.0,,,47659,pok,,,28433,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,860.0,,empty
1351.0,,,47688,pok,,,28462,hacken,,hacken,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,862.0,mnd. mhd.,conflict
1361.0,,,47860,pok,,,28634,unhiuri,,"unheimlich, grauenhaft",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,864.0,ahd. as. ,conflict
1368.0,,,47982,pok,,,28756,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,870.0,,empty
1369.0,,,47994,pok,,,28768,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,871.0,,empty
1373.0,,,48095,pok,,,28869,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,878.0,,empty
1375.0,,,48163,pok,,,28937,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,879.0,,empty
1376.0,,,48191,pok,,,28965,hild,,"Kampf, Krieg",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,879.0,as. ags. ,conflict
1376.0,,,48198,pok,,,28972,holt,,"Holz, Wald",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,879.0,aisl. ags. ,conflict
1389.0,,,48304,pok,,,29078,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,882.0,,empty
1392.0,,,48416,pok,,,29190,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,882.0,,empty
1392.0,,,48432,pok,,,29206,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,884.0,,empty
1397.0,,,48609,pok,,,29383,helm,,Helm,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,889.0,ahd. as. ,conflict
1397.0,,,48618,pok,,,29392,halla,,Наllе,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,889.0,ahd. as.,conflict
1397.0,,,48635,pok,,,29409,helpan,,helfen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,890.0,as. ags.,conflict
1397.0,,,48645,pok,,,29419,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,891.0,,empty
1397.0,,,48657,pok,,,29431,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,892.0,,empty
1404.0,,,48719,pok,,,29493,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,895.0,,empty
1404.0,,,48721,pok,,,29495,hummen,,summen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,896.0,mhd. nhd. ,conflict
1406.0,,,48750,pok,,,29524,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,897.0,,empty
1413.0,,,48877,pok,,,29651,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,904.0,,empty
1422.0,,,48997,pok,,,29771,cneifio ,,tondere,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,905.0,,empty
1422.0,,,49010,pok,,,29784,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,905.0,,empty
1432.0,,,49218,pok,,,29992,honang,,Honig,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,909.0,,empty
1432.0,,,49220,pok,,,29994,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,909.0,,empty
1432.0,,,49221,pok,,,29995,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,909.0,,empty
1432.0,,,49222,pok,,,29996,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,910.0,,empty
1432.0,,,49283,pok,,,30057,henken,,aufhängen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,914.0,ahd. mhd.,conflict
1444.0,,,49516,pok,,,30290,scrīan,,schreien,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,918.0,ahd. as. ,conflict
1449.0,,,49569,pok,,,30343,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,918.0,,empty
1454.0,,,49629,pok,,,30403,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,919.0,,empty
1454.0,,,49738,pok,,,30512,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,923.0,,empty
1454.0,,,49796,pok,,,30570,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,924.0,,empty
1454.0,,,49821,pok,,,30595,κρά̄ατος,,Kopf,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,925.0,aeol.,unmapped
1454.0,,,49901,pok,,,30675,karn,,Huf der Einhufer,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,925.0,cymr. corn. bret. ,conflict
1464.0,,,50044,pok,,,30818,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,930.0,,empty
1466.0,,,50085,pok,,,30859,κῆρ,,Herz,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,933.0,gr. (poet.),conflict
1466.0,,,50132,pok,,,30906,rams,,Waldknoblauch,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,934.0,nhd. (bair.),conflict
1466.0,,,50178,pok,,,30952,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,935.0,,empty
1467.0,,,50227,pok,,,31001,hrōr,,"rührig, stark",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,937.0,ags. as. ,conflict
1467.0,,,50229,pok,,,31019,hirmen,,"ruhen, rasten",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,938.0,ahd. mhd. ,conflict
1467.0,,,50239,pok,,,31029,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,939.0,,empty
1467.0,,,50243,pok,,,31033,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,940.0,,empty
1469.0,,,50256,pok,,,31046,harr,,Äsche,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,941.0,schwed. norw. ,conflict
1480.0,,,50457,pok,,,31247,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,947.0,,empty
1480.0,,,50461,pok,,,31251,κότυλος,,Hohlung,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,947.0,,empty
1489.0,,,50568,pok,,,31358,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,949.0,,empty
1491.0,,,50590,pok,,,31380,hōh,,hoch,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,949.0,as. ahd. ,conflict
1491.0,,,50595,pok,,,31385,Hügel,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,949.0,nhd. (md.),conflict
1494.0,,,50643,pok,,,31433,hüpfen,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,949.0,mhd. nhd. ,conflict
1502.0,,,50778,pok,,,31568,Humpen,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,949.0,nhd. (ndd.) ,conflict
1504.0,,,50900,pok,,,31690,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,951.0,,empty
1504.0,,,50913,pok,,,31703,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,951.0,,empty
1504.0,,,50914,pok,,,31704,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,951.0,,empty
1504.0,,,50915,pok,,,31705,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,951.0,,empty
1504.0,,,50961,pok,,,31751,hosc,,"Schmähung, Spott, Hohn",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,955.0,ahd. as. ,conflict
1508.0,,,51087,pok,,,31877,κίκερροι ,,ὠχροί. Μακεδόνες,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,963.0,gr. (maked.),conflict
1508.0,,,51090,pok,,,31880,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,963.0,,empty
1508.0,,,51112,pok,,,31902,hladan,,"aufschichten, laden",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,967.0,ags. as.,conflict
1517.0,,,51197,pok,,,31987,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,970.0,,empty
1519.0,,,51217,pok,,,32007,κλῖτος,,Hügel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,971.0,hellen. ,unmapped
1520.0,,,51218,pok,,,32008,κλίτος ,,Hügel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,971.0,hellen. ,unmapped
1521.0,,,51268,pok,,,32058,hlēo,,"Grabhügel, Grab",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,971.0,ahd. as. ,conflict
1525.0,,,51310,pok,,,32100,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,971.0,,empty
1534.0,,,51369,pok,,,32159,līn-boum,,Leinbaum,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,975.0,ahd. mhd. ,conflict
1535.0,,,51370,pok,,,32160,līm-boum,,Leimbaum,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,975.0,ahd. mhd. ,conflict
1536.0,,,51400,pok,,,32190,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,977.0,,empty
1538.0,,,51404,pok,,,32194,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,978.0,,empty
1542.0,,,51494,pok,,,32284,κέκλυθι,,höre!,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,980.0,,empty
1542.0,,,51504,pok,,,32294,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,980.0,,empty
1542.0,,,51505,pok,,,32295,Kluvatiis,,Clovatius,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,980.0,osk.-umbr.,conflict
1542.0,,,51506,pok,,,32296,Kluviier,,Cluvii,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,980.0,osk.-umbr.,conflict
1542.0,,,51530,pok,,,32320,hlūd,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,980.0,ags. as.,conflict
1547.0,,,51620,pok,,,32410,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,981.0,,empty
1547.0,,,51625,pok,,,32415,clun,,Hüfte,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,982.0,cymr. corn. ,conflict
1547.0,,,51631,pok,,,32421,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,982.0,,empty
1549.0,,,51640,pok,,,32430,hnīgan,,"sich neigen, sinken",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,983.0,as. ags. ,conflict
1551.0,,,51668,pok,,,32458,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,985.0,,empty
1556.0,,,51818,pok,,,32608,cul,,"macilentus, macer",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,989.0,cymr. corn. ,conflict
1564.0,,,51907,pok,,,32697,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,995.0,,empty
1564.0,,,51913,pok,,,32703,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,997.0,,empty
1569.0,,,51945,pok,,,32735,,,Urteil,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,998.0,,empty
1569.0,,,51947,pok,,,32737,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,998.0,,empty
1569.0,,,51966,pok,,,32756,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,999.0,,empty
1569.0,,,51974,pok,,,32764,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1000.0,,empty
1569.0,,,51991,pok,,,32781,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1005.0,,empty
1569.0,,,52024,pok,,,32814,heri,,"Heer, Menge",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1008.0,ahd. as.,conflict
1569.0,,,52050,pok,,,32840,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1012.0,,empty
1569.0,,,52051,pok,,,32841,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1013.0,,empty
1571.0,,,52084,pok,,,32874,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1014.0,,empty
1573.0,,,52099,pok,,,32889,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1015.0,,empty
1574.0,,,52100,pok,,,32890,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1016.0,,empty
1574.0,,,52101,pok,,,32891,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1017.0,,empty
1577.0,,,52110,pok,,,32900,hrōst,,Sparrenwerk des Daches,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1019.0,as. ags. ,conflict
1577.0,,,52138,pok,,,32928,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1020.0,,empty
1577.0,,,52142,pok,,,32932,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1022.0,,empty
1578.0,,,52155,pok,,,32945,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1024.0,,empty
1584.0,,,52199,pok,,,32989,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1028.0,,empty
1584.0,,,52204,pok,,,32994,ragen,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1029.0,mhd. nhd. ,conflict
1584.0,,,52207,pok,,,32997,regen,,"ragen machen, aufrichten",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1029.0,mhd. nhd. ,conflict
1584.0,,,52213,pok,,,33003,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1030.0,,empty
1584.0,,,52230,pok,,,33020,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1032.0,,empty
1600.0,,,52350,pok,,,33140,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1039.0,,empty
1600.0,,,52371,pok,,,33161,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1040.0,,empty
1607.0,,,52397,pok,,,33187,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1041.0,,empty
1614.0,,,52433,pok,,,33223,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1044.0,,empty
1616.0,,,52444,pok,,,33234,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1046.0,,empty
1618.0,,,52462,pok,,,33252,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1049.0,,empty
1618.0,,,52468,pok,,,33258,serben,,"verdorren, welk werden",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1050.0,mhd. nhd.,conflict
1618.0,,,52470,pok,,,33260,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1050.0,,empty
1622.0,,,52495,pok,,,33285,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1052.0,,empty
1626.0,,,52517,pok,,,33307,kšaθra-,,"Herrschaft, Reich; Herrschergewalt",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1054.0,av. ap.,conflict
1643.0,,,52727,pok,,,33517,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1067.0,,empty
1657.0,,,52818,pok,,,33608,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1073.0,,empty
1664.0,,,52882,pok,,,33672,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1076.0,,empty
1664.0,,,52885,pok,,,33675,prenn,,Baum,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1077.0,cymr. corn. bret. ,conflict
1665.0,,,52911,pok,,,33701,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1078.0,,empty
1665.0,,,52912,pok,,,33702,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1079.0,,empty
1666.0,,,52930,pok,,,33720,nep,,neque,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1081.0,osk.-umbr. ,conflict
1666.0,,,52931,pok,,,33721,neip ,,neque,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1081.0,osk.-umbr. ,conflict
1666.0,,,52957,pok,,,33747,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1081.0,,empty
1666.0,,,52958,pok,,,33748,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1082.0,,empty
1674.0,,,53001,pok,,,33791,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1084.0,,empty
1680.0,,,53060,pok,,,33850,cáya-,,"Anhäufung, Haufe, Aufwurf",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1085.0,,empty
1694.0,,,53234,pok,,,34024,pell,,fern,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1089.0,cymr. corn. bret.,conflict
1698.0,,,53357,pok,,,34147,τέσσερες,,vier,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1097.0,ion. ark. hellen. ,conflict
1712.0,,,53546,pok,,,34336,nep,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1098.0,cymr. corn. bret. ,conflict
1714.0,,,53554,pok,,,34344,pep,,jeder,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1098.0,corn. bret.,conflict
1718.0,,,53650,pok,,,34440,hwār,,wo,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1098.0,ahd. as. ,conflict
1718.0,,,53699,pok,,,34489,hwī,,"wie, wozu, warum",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1098.0,ags. as.,conflict
1719.0,,,53808,pok,,,34598,pryf,,Wurm,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1100.0,cymr. corn.,conflict
1719.0,,,53838,pok,,,34628,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1102.0,,empty
1719.0,,,53955,pok,,,34745,lappen,,"lecken, schlürfen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1106.0,mhd. nhd. ,conflict
1719.0,,,53982,pok,,,34772,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1109.0,,empty
1719.0,,,54027,pok,,,34817,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1114.0,,empty
1727.0,,,54158,pok,,,34948,,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1123.0,,empty
