lex_ref_link_id,reflex,gloss_eng,lemma_id,lemma,gloss,entry_str
57036,mǣst,\N,22127,mæst,"A pole to support a sail, a mast","A pole to support a sail, a mast :-- Mæst malus vel artemo: artemon vel maius, Ælfc. Gl. 83, 104; Som. 73, 81: 77, 126; Wrt. Voc. 48, 19: 56, 43. Mest malus, 63, 47. Mæstum malis, Wrt. Voc. ii. 57, 15. Mæst (?) columbarium, 134, 61 (cf. ár-locu columbaria, Wrt. Voc. 63, 41). Segelgyrdena, mæsta antennarum, Hpt. Gl. 529, 20 : Menol. Fox 508; Gn. C. 24: Beo. Th. 71; B. 36: 3801; B. 1898: 3814; B. 1905: Andr. Kmbl. 929; An. 465. Hé hǽt fealdan ðæt segl, and eác hwílum lecgan ðone mæst, Bt. 41, 3; Fox 250, 15; Ors. 4, 6; Swt. 172, 5. [O. H. Ger. mast malus.]"
57036,mǣst,\N,22128,mæst,"Mast, fruit of forest trees","Mast, fruit of forest trees e.g. oak, beech, used for feeding swine :-- Ðrím hunde swína mæst, ond se biscop and ða hígen áhten twǽde ðæs wuda ond ðæs mæstes, Cod. Dip. Kmbl. i. 279, 3. Mid wude and mid felde mid mæste cum sylva et cum agro, cum porcorum esca, iv. 202, 2. Micle beámas ða ðe mæst and wæstm mannum bringaþ ligna fructifera, Ps. Th. 148, 9. [O. H. Ger. mast sagina.] v. mæsten, mæstan."
57036,mǣst,\N,22130,mǽst,"most, chiefly, especially","most, chiefly, especially :-- Se westsúþende Europe landgemirce is in Ispania westeweardum and mǽst (maixme) æt ðæm íglande ðætte Gaðes hátte, Ors. 1, 1; Swt. 8, 24. Ðara nýtena meolc ðe hý mǽst bí libbaþ, 1. 2; Swt. 30, 10. Geond ealle world, and ðeáh mǽst in Thasalia, 1. 6; Swt. 36, 8. Swá hié mǽst mehten as much as ever they could, 6, 5; Swt. 260, 32: Past. 28; Swt. 190, 9. Ealles mǽst maxime, Bd. 2, 4; S. 505, 7. Preóst oftor ne mæssige ðonne þríwa mǽst ðara þinga (at the utmost), L. Edg. C. 37; Th. ii. 252, 4."
57642,mān,"opinion, mention, complaint",22205,man,indef. pron.,"indef. pron. (originally nom. of noun mann q. v. ; cf. French on from homo). One, anyone, they, people; it is often used with the active voice where modern English would take the passive :-- Man brohte his heáfod on ánum disce and sealde ðam mǽdene allatum est caput ejus in disco, et datum est puellæ, Mt. Kmbl. 14, 11. Tó middyre nihte man hrýmde media nocte clamor factus est, 25, 6. His bróþur Honsa man ofslóg, Chr. 455; Erl. 12, 15. Man gehálgode ii. biscopas on his stal, 678; Erl. 41, 7. Hine man héng . . Hyne man dyde up and hine man efosode and scrýdde hine and brohte hine, tó ðam cynge ille suspensus est in cruce. Eductum de carcere Joseph totonderunt, ac veste mutata obtulerunt regi, Gen. 41, 13, 14. Ne ete man his flǽsc non comedentur carnes ejus, Ex. 21, 28. Gif hé næbbe hwæt hé wið ðære stale sylle sylle man hine wið feó. Gif man cucu finde ðæt hé stæl si non habuerit, quod pro furto reddat, ipse venundabitur. Si inventum fuerit apud eum, quod furatus est, vivens, 22, 3, 4. Hú mæg man (quisquam) ingán on stranges hús, búton hé gebinde ǽrest ðone strangan, Mt. Kmbl. 12, 29. Worhte man hit him tó wíte, Cd. 17; Th. 21, 2; Gen. 318. Hit gedéfe biþ ðæt mon his winedryhten herge, Beo. Th. 6332; B. 3176. [Later English me : Du. men : Ger. man.]"
57642,mān,"opinion, mention, complaint",22206,mán,"A bad, shameful action, a crime, crime, guilt, wickedness","A bad, shameful action, a crime, crime, guilt, wickedness :-- Maan facinus, Ælfc. Gl. 84; Som. 73, 98; Wrt. Voc. 49, 5. Mán, Wrt. Voc. ii. 34, 54 : piaculum, 68, 68. Mán and inwit guilt and guile, Ps. Th. 54, 9. Mán and unriht iniquitas, 118, 69. Mán, yfel endeleás, Andr. Kmbl. 1388; An. 694. Mán and morðor (cf. O. Sax. mén endi morðwerk), misdǽda worn (v. Fox 58, 2, hwilc mán hé weorhte), Bt. Met. Fox 9, 13; Met. 9, 7. Mánes fraudis, Wrt. Voc. ii. 33, 44. Mánes wyrhtan peccatores, Ps. Th. 100, 8. Máne piaculo, Hpt. Gl. 432, 50 : Lev. 19, 29. Mid manegum máne with many a crime (cf. eác ðam wæs unrím óðres mánes, Met. 1, 44), Bt. Fox 1, 10. Gé mid máne men ongunnon irruitis in homines, Ps. Th. 61, 3 : Cd. 16; Th. 19, 30; Gen. 299. For þý máne (the murder of Abel), Beo. Th. 220; B. 110. Máne fáh stained with crime, 1960; B. 978. Mán nequitiam, Ps. Spl. 72, 8 : Ps. Th. 140, 4. Tó ðam ilcan men (Achan) ðe ðæt mán (taking of the forbidden spoil) gefremode, Jos. 7, 17 : Cd. 10; Th. 12, 22; Gen. 189. Ne swera ðú mán (cf. O. Sax. ni thú ménes ni sweri) non perjurabis, Lev. 19, 12. Se man ðe swereþ mán, 5, 4. For ǽghwæðerum ðyssa mána utroque scelere, Bd. 2, 5; S. 506, 40. Hí geclǽnsian ðæra ǽrrena mána a pristina flagitiorum sorde purgare, 3, 23; S. 554, 28. On manegum mánum (flagitias) hí sylfe besencton, 1, 22; S. 485, 12. Ealle ða mán (scelera) ðe ic ǽfre gefremede, 5, 13; S. 633, 8. [Orm. man inn aþess and i wittness : O. Sax. mén : O. H. Ger. mein nefas, inlicitum : Icel. mein hurt, harm.] v. next word."
57642,mān,"opinion, mention, complaint",22207,mán,"Wicked, false, base","Wicked, false, base :-- Mán inwitstæf nequitia, Ps. Th. 54, 15. Heora mænige máne swultan many a wicked one of them died, 77, 30. Náuht ne deregaþ monnum máne áþas nil perjuria nocet ipsis, Bt. 4; Fox 8, 16. Mánum treówum woldon hié ðæt feorhleán, fácne gyldan, Cd. 149; Th. 187, 11; Exod. 149. [Icel. meinn mean, base : O. Frs. mén false (oath) : O. H. Ger. mein.] v. mǽne and preceding word."
58469,myne,"memory, desire, love",23212,myne,the mind,"the mind :-- Mód mægnade, mine fægnade, Exon. 94 b; Th. 353, 56; Reim. 33."
58469,myne,"memory, desire, love",23213,myne,"v. mene, mine.","v. mene, mine."
58676,myne,"minnow, a fish",23212,myne,the mind,"the mind :-- Mód mægnade, mine fægnade, Exon. 94 b; Th. 353, 56; Reim. 33."
58676,myne,"minnow, a fish",23213,myne,"v. mene, mine.","v. mene, mine."
58974,mare,supernatural female being that sits on the chest of sleeping people at night,22312,mare,"márels. v. mære, mǽrels.","márels. v. mære, mǽrels."
58974,mare,supernatural female being that sits on the chest of sleeping people at night,22313,mare,Silverweed,"Silverweed, L. M. 1, 37; Lchdm. ii. 74, 9. [Icel. mara. v. Lchdm. ii. 399, col. i.]"
63641,fyrst,roof ridge,12979,FYRST,"the first entrance, a threshold, door;","the first entrance, a threshold, door; limen, Cot. 118."
63641,fyrst,roof ridge,12980,FYRST,"A space of time, time, respite, truce","A space of time, time, respite, truce; spătium tempŏris, tempus constĭtūtum, intercăpēdo :-- Næs hit lengra fyrst it was not a longer space of time, Beo. Th. 269; B. 134: 5104; B. 2555. Ne wæs se fyrst micel the respite was not great, Exon. 37 a; Th. 121, 32; Gú. 297. Æfter miclum fyrste post multum tempŏris, Mt. Bos. 25, 19: 26, 73: Ex. 17, 4: Boutr. Scrd. 18, 32: 20, 19. Hæfde nýdfara nihtlangne fyrst the fugitive had a night-long space, Cd. 154; Th. 191, 2; Exod. 208: Andr. Kmbl. 1668; An. 836: 2620; An. 1311. Fyrst næfdon ðæt hí ǽton nec spătium mandūcandi hăbēbant, Mk. Bos. 6, 31: Chr. 1004; Erl. 139, 22. Ðý fyrste in the time, Beo. Th. 5139; B. 2573. [Laym. first, uirst, urist, feorst: Orm. fresst: Plat. ferst, f: O. Sax. vrist. f; O. Frs. ferst, first, frist, n: Dut. Kil. verste, verst, frist, virst dilātio: Ger. frist, f: M. H. Ger. vrist, f: O. H. Ger. frist, f. mŏra, spătium: Dan. frist, m. f: Swed. frist, m.] DER. lang-fyrst."
63641,fyrst,roof ridge,12981,FYRST,adj.,"adj. FIRST; prīmus :-- Fyrst ferhþ-bana the first life-destroyer, Cd. 162; Th. 203, 5; Exod. 399. [Wyc. R. Glouc. firste: Piers P. furste, ferste: Orm. firrste: Plat. foorste a prince: O. Sax. furisto first: Frs. foarste: O. Frs. ferost: Dut. vorst, m. a prince: Ger. fürst, m. a prince: M. H. Ger. vürst first: O. H. Ger. furisto: Dan. Swed. först, förste: Icel. fyrstr first, foremost.]"
63641,fyrst,roof ridge,12982,fyrst,At,"At FIRST; primo :-- Se biscop com fyrst to Élíg the bishop came first to Ely, Chr. 963; Erl. 121, 20: 123, 2."
66185,racu,"riverbed, course",25326,racu,"an exposition, explanation, orderly account, narrative","an exposition, explanation, orderly account, narrative :-- Racu historia, Wrt. Voc. ii. 42, 56. Geþeahtung, gesceád vel racu conlatio, i. conductio, comparatio, conciliatio, i. datio, contentio, 134, 44. Gesytnys ł racu textus, Hpt. Gl. 505, 61. Ús ne segþ ná seó racu (the narrative), tó hwam hé hine sette, Ælfc. T. Grn. 19, 3 : Jud. Thw. 156, 10. Ðætte on Arones breóstum sceolde beón áwriten sió racu ðæs dómes ut in Aaron pectore rationale judicii imprimatur, Past. 13, 1 ; Swt. 77, 9. Ðære býcnendlícan race allegoricae expositionis, Bd. 5, 24; S. 647, 42. Race historiae, Hpt. Gl. 459, 68 : prosae, 528, 1. Of racu relatione, 480, 24. Ic eom geþafa ðæs ðe ðú segst forþam ðe ðú hit hæfst geséþed mid gesceádwíslícre race assentior, cuncta enim firmissimis nexa rationibus constant, Bt. 34, 9 ; Fox 146, 8. Ðú spenst mé on ða mǽstan sprǽce and on ða earfoþestan tó gereccenne. Ða race (the explanation) sóhton ealle úþwitan, 39, 4; Fox 216, 15. Ic wolde reccan sume race, 41, 4; Fox 252, 14. Race narrationem, Hpt. Gl. 522, 54 : Lk. Skt. 1, 1. Raca conlationes, Wrt. Voc. ii. 134, 47. Racum relatibus, Hpt. Gl. 529, 39. Hit is gerǽd on gewyrdelícum racum in historical narratives, Homl. Th. i. 58, 10. Rǽde him mon ða raca oððe líf ðæra heáhfædera, R. Ben. 66, 17."
66185,racu,"riverbed, course",25327,racu,A rake,"A rake :-- Hé sceal habban race (cf.. man sceal habban ofnrace, 265, 2), Anglia ix. 263, 7. v. raca, ræce."
66185,racu,"riverbed, course",25328,racu,A 'rake',"A 'rake' (rake a mountain track across a steep, Cumberland Gloss. e. g. the Lord's rake on Sca-fell), a hollow path, bed of a stream :-- Cf. Andlang bróces ; ðanon . . . on ða ealdan eárace, Cod. Dip. Kmbl. v. 122, 15 ; and see streám-racu. [Ryde doun þis ilk rake, bi ȝon rokke syde, Gaw. 2144. Out of the rake of riȝtwisnes renne suld he nevire, Alex. 3384.]"
66185,racu,"riverbed, course",25329,racu,"Rack (?), cloud, storm","Rack (?), cloud, storm :-- Ic wille ǽhta and ágend eall ácwellan ða beútan beóþ earce bordum ðonne sweart racu (the black clouds that overspread the sky at the Deluge) stígan onginneþ, Cd. Th. 81, 34; Gen. 1355. [Cf. (?) In rede rudede upon rak rises þe sunne, Gaw. 1695. A rak and a royde wynde rose in hor saile, A myst and a merkenes was meruell to se, Destr. Tr. 1984. Or cf. (?) Icel. raki wet, rakr; adj. wet.]"
66851,ræd,"quick, nimble",25349,rǽd,"counsel, advice","counsel, advice :-- Rǽd consilium, Wrt. Voc. i. 73, 23. Ðæt hit nǽfre næs náðer ne his gewile, ne his geweald, ne his rǽd, L. C. S. 76; Th. i. 418, 12. Is micel þearf ðisse þeóde helpes and rǽdes, Wulfst. 243, 5 : Elen. Kmbl. 1103; El. 553. Sum woruldwita wæs swýðe wís on rǽde Acitofel geháten ... Ðá wæs se Acitofel mid Absalone on rǽde and rǽdde him hú hé mihte beswícan his fæder, Homl. Skt. i. 19, 196-203. Ðíne heortan tó rǽde gecyr turn thine heart to listen to good advice, Blickl. Homl. 113, 27. On ðone Drihten næs ic æt rǽde ne æt dǽde, ðǽr man mid unrihte N. orf ætferede, L. O. 3; Th. i. 178, 17. Gyf mon ðone hláford teó ðæt hé (the accused person) be his rǽde út hleópe, L. Eth. i. 1; Th. i. 282, 5, 12. Gif þeów ete his sylfes rǽde if a slave eat flesh during a fast of his own accord (i. e. when his master does not give the meat. v. the paragraph which precedes), L. Wih. 15; Th. i. 40, 11. Ráde, 10; Th. i. 38, 21. Ic ðá féng on mínne ágenne réd, Chart. Th. 322, 10. Gehýr míne word and mínne rǽd, Ex. 18, 19. Ðæt hí ðæs cynges rǽd hæfdon and his fultum and ealra witena, Chr. 1048; Erl. 178, 22. Rǽd gelǽran to give good advice (cf. sellan hálwende geþeahte, Bd. 1, 1; S. 474, 14), pref. ; Erl. 3, 10. Rǽd sóhtan consulunt, Wrt. Voc. ii. 21, 3."
66851,ræd,"quick, nimble",25350,rǽd,in composition of adjectives,"in composition of adjectives, v. án-, fæst-, heard-, hwæt-, læt-, wiðer-rǽd[e]."
69262,samod,velvet,26204,samod,Together.,"Together. I. marking association in joint action :-- Ealle hí áhyldon samod onnitte gewordene sint omnes declinaverunt, simul inutiles facti sunt, Ps. Spl. 13, 4. Ða unrihtwísan forweorðaþ samod (simul), 36, 40. Cumaþ út samod Ilfing and Wisle (the two rivers have a common channel), Ors. 1, 1 ; Swt. 20, 10. Stód his handgeweorc (Adam and Eve) somod on sande, nyston sorga wiht tó begnornianne, Cd. Th. 16, 12 ; Gen. 242. Ne beóþ wé leng somed, 168, 20 ; Gen. 2785. Somod eardedon Meotudes bearn and se monnes sunu. Exon. Th. 8, 30; Cri. 125. Tó gebede feóllon sinhíwan somed, Cd. Th. 48, 19; Gen. 778. Samed síþian. Exon. Th. 434, 17; Rä. 52, 2. Ia. of mutual or reciprocal action :-- Hié fela sprǽcon sorhworda somed, Cd. Th. 49, 8; Gen. 789. Cf. samod-geflit. Ib. marking union or junction, v. samod-cumende. II. with numerals or with eall :-- Him wæs bám samod lond gecynde, Beo. Th. 4399 ; B. 2196. Ðendan bú somod, líc and sáwle, lifgan móte, Exon. Th. 81, 20; Cri. 1326. Þreó tácen somod, 76, 7 ; Cri. 1236. Seofon winter samod seven years in unbroken succession, Cd. Th. 256, 11; Dan. 639. Ic eów bidde ðæt gé mé secgan hwylce gemete gé cóman ealle samod tó mé, Blickl. Homl. 143, 20. Hé eal innan samod forswǽled wæs within he was one mass of inflammation, Homl. Th. i. 86, 5. III. marking association of similar objects or circumstances, with nearly the force of and, both . . . and, also, too :-- Somod jamque, Wrt. Voc. ii. 45, 31. Weras wíf samod men and women, Andr. Kmbl. 3330; An. 1668. Weras, heora wíf somed, Cd. Th. 146, 7 ; Gen. 2418. Hé ðone healsbeáh gesealde, þrió wicg somod, Beo. Th. 4355; B. 2174. Ðú geworhtest heofon and eorþan, sǽs sídne fæðm, samod ealle gesceaft, Elen. Kmbl. 1455; El. 729. Ongan his feax teran and his hrægl somod, Judth. Thw. 25, 28; Jud. 282. Somod for his hǽlo ðæs cyninges and ðære þeóde ðe hé fore wæs pro salute illius, simul et gentis cui praeerat, Bd. 2, 12 ; S. 512, 29. Niht somod and dæg, Cd. Th. 239, 25; Dan. 375. Swylce ic his willan wylle sécean, samed (also, likewise, at the same time) andettan . . . , Ps. Th. 110, 2. Ðú ðínra bearna bearn sceáwige; geseó samed gangan sibb ofer Israhél, 127, 7: Exon. Th. 69, 16 ; Cri. 1122. IV. in combination with ætgædere, mid :-- Sende mihtig God his milde gehigd and his sóðfæst mód samod ætgædere. Ps. Th. 56, 4: 88, 21. Ðǽr wæs sang and swég samod ætgedere, Beo. Th. 2131; B. 1063. Gáras stódon samod ætgædere, 662 ; B. 329. Ðú ðe samod mid mé swéte gripe metas qui simul mecum dulces capiebas cibos,'Ps. Spl. 54, 15. Graton samod mid ðám cnihtum feóll tó Johannes fótum, Homl. Th. i. 62, 17. Cwom samod mid ðám swylce Assur etenim Assur simul venit cum illis, Ps. Th. 82. 7. Ða ðe someð mið hine ástigun quae simul cum eo ascenderant, Mk. Skt. Rush. 15, 41. Hé gesette ðone mónan fulne on eástdǽle mid scínendum steorrum samod, Lchdm. iii. 238, 28. IV a. with anlíce:--Hí me ymbsealdon samod anlíce swá beón circumdederunt me sicut apes, Ps. Th. 117, 12: 142, 4: 147, 5. Samod anlíce . . . swá swá sicut, 123, 6. Samod anlícast swá velut, 78, 2: ut, 91, 11: sicut, 127, 4. V. translating the prefix con- in Latin words:--Ic samod awende converto, Ælfc. Gr. 37; Som. 39, 14. Ic samod cume convenio, Som. 39, 5. Ic samod fealde complico, 24; Som. 25, 52. Ic samod fealle concido, 28; Som. 32, 62. Ic samod fleó confugio, Som. 32, 49. Ic samod wurpe conicio, Som. 32, 40. Somud mengaþ wé comminiscimur, Wrt. Voc. ii. 18, 7. Somod geþwǽrende concordantes, 24, 8. [Laym. A. R. somed: Goth. samath : O. Sax. samad, samod.] v. next word."
69262,samod,velvet,26205,samod,"prep, with dat. With, at:--","prep, with dat. With, at:--Samod ǽrdæge (with the coming of the dawn) eode æþele cempa self mid gesíðum, Beo. Th. 2627; B. 1311. Frófor eft gelamp sárigmódum somod ǽrdæge with day came comfort to the sadhearted, 5877; B. 2942. Cf. mid ǽrdæge."
70336,scēað,"sword sheath; separation, boundary",26335,scead,?,"? :-- Siblingchyrst and Trowincsceadas and Rocisfald, Cod. Dip. Kmbl. iii. 123, 8."
70336,scēað,"sword sheath; separation, boundary",26336,scead,Shade,"Shade; fig. shelter, protection :-- Æfter sceades sciman, Salm. Kmbl. 233; Sal. 116. Scedes, Cd. Th. 271, 15; Sat. 106. On sceade (scade, MS. B.) áhón. Lchdm. i. 284, 21. On ðam sceade his geteldes in abscondito tabernaculi sui, Ps. Th. 26, 6. Manna bearn hopiaþ tó ðæm sceade ðínra fiðera filii hominum in protectione alarum tuarum sperabunt, 35, 8. Ðonne on sceade weaxeþ, Exon. Th. 214, 5; Ph. 234. Hé in scade weardaþ, on wudubearwe, wéste stówe, 209, 10; Ph. 168. Ðæt gé mec mid searocræftum under scæd scúfan mótan, 142, 20; Gú. 647. Sceadu beóþ bidyrned, ðǽr se leóhta beám leódum byrhteþ, 67, 16; Cri. 1089. Sceadu sweðerodon, Andr. Kmbl. 1672; An. 838. Sceado (sceaðo, MS.), Cd. Th. 184, 27; Exod. 113. Scadu, Exon. Th. 179, 16; Gú. 1262. Deorc deáþes sceadu dreógan, 8, 15; Cri. 118. Sunne ofer sceadu scíneþ, 212, 14; Ph. 210. Under sceadu bregdan to kill, Beo. Th. 1419; B. 707. Dæg ǽresta geseah deorc sceado sweart swiðrian, Cd. Th. 8, 33; Gen. 133. v. leáf-scead, sceadu."
70336,scēað,"sword sheath; separation, boundary",26337,sceád,Shed,"Shed (in water-shed), a division, distinction, reason, reckoning :-- Ðú scealt gyldan scád wordum thou shalt give an account (of thine actions) in words, Dóm. L. 73. [Haueð wit and schad bituhhe god and uuel, O. E. Homl. i. 255, 30. Snæd and skill, Orm. 5534. Niss bitwenen ȝutmc UNCERTAIN and hemm nan snæd i manness kinde, 6229, Schead ba of god and of uvel, Kath. 240. O. L. Ger. scéth discrimen: O. H. Ger. sceit discissio.] v. ge-, tó-, unge-sceád."
73148,lyft,weak,21836,lyft,"f. n. Air, atmosphere, breeze, sky, heavens, cloud","f. n. Air, atmosphere, breeze, sky, heavens, cloud :-- Lyft aer, Wrt. Voc. 52, 55. Lybt sudum, ii. 121, 66. Stemn is geslagen lyft ... ǽlc stemn biþ geworden of ðæs múþes clypunge and of ðære lyfte cnyssunge; se múþ drýfþ út ða clypunge and seó lyft biþ geslagen mid ðære clypunge, Ælfc. Gr. 1; Som. 2, 31-35. Án ðæra [the elements] is eorþe, óðer wæter, þridde lyft, feówrþe fýr, Bt. 33, 4; Fox 128, 30. Ðeós lyft ðe wé on libbaþ is in ðæra feówer gesceafta ... Lyft is swýðe þynne, seó ofergǽþ ealne middangeard, and up ástíhþ forneán óþ ðone mónan, on ðam fleóþ fugelas ... Ne niihte heora nán fleón nǽre seó [ðæt MS. R.] lyft ðe hí byrþ. Ne nán man næfþ náne orþunge búton þurh ða lyfte [ðæt lyft MS. M.], Lchdm. iii. 272, 12-22. Seó lyft ðonne heó ástyred is byþ wind, 274, 10. Se storm and seó stronge lyft the storm and the strong blast, Exon. 22 b; Th. 61, 28; Cri. 991. Seó hǽwene lyft the azure air, Cd. 166; Th. 207, 33; Exod. 476. Ðeós lyft scínþ unwederlíce rutilat triste cælum, Mt. Kmbl. 16, 3. Lyft nubes, aer, Hpt. Gl. 493, 52. Seó lyft hí ofersceadewude and stefn com of ðære lyfte facta est nubis obumbrans eos et venit vox de nube, Mk. Skt. 9, 7. Ðære lyfte fugelas, Gen. 1, 28. Laguflóda gelác lyfte and tungla the movement of waters, of air and of stars, Bt. Met. Fox 20, 346; Met. 20, 173. Under lyfte helm, Exon. 102 a; Th. 386, 19; Rä. 4, 64. Líxcþ lyftes mægen, 116 b; Th. 448, 16; Dóm. 55. On genipum lyftes in nubibus aeris, Ps. Spl. 17, 13. Se giem jacintus, se is lyfte onlícusð on hiwe, Past. 14; Swt. 85, 5. Beorc byþ lyfte getenge the birch towers to the sky, Runic pm. Kmbl. 343, 2; Rún. 18. Hægl hwyrft of heofones lyfte, 341, 5; Rún. 9: Exon. 116 a; Th. 446, 10; Dóm. 20. Nán wolcn næs on ðære lyfte gesewen no cloud was seen in the sky, Homl. Th. ii. 182, 35. Leólc on lyfte sported in air, Cd. 23; Th. 29, 10; Gen. 448. On lyfte cumende venientem in nube, Lk. Skt. 21, 27. On lofte heó stynt it [the earth] rests in the air, Hexam. 6; Norm, 10, 20. Under lyfte sub divo, Wrt. Voc. ii. 83, 34: Andr. Kmbl. 839; An. 420. Nalles æfter lyfte lácende hwearf he went not sporting through the air, Beo. Th. 5656; B. 2832. Hé gesette storm his on lyfte statuit procellam ejus in auram, Ps. Spl. 106, 29. Hé gesceóp ðæt upplíce lyft, Hexam. 4; Norm. 6, 24. Ðæt lyft hé gesceóp, Norm. 8, 17. Sóna swá hí [snakes] ðæs landes [Ireland] lyft gestuncan, swá swulton hí, Bd. 1, 1; S. 474, 35. Ðonne lígette and þunorráde eorþan and lyfte brégdon, 4, 3; S. 569, 13. Swá oft swá hé lyft onstyrige, 569, 29. Hí fleóþ geond ðás lyft, Homl. Th. ii. 90, 21: Elen. Kmbl. 1464; El. 734. On lyft ástáh rose into the air, 1796; El. 900. Ðú þurh lyft lǽtest leódum tó freme mildne morgenrén for the benefit of men thou dost let the gentle morning rain fall through the air, Exon. 54 a; Th. 190, 30; Az. 81. Fugel under lyft ofer lagu lócaþ georne, 57 a; Th. 204, 22; Ph. 101. Áhafen on ða heán lyft raised aloft, Cd. 69; Th. 84, 22; Gen. 1401. Hátwendne lyft the torrid air, 146; Th. 182, 12; Exod. 74. Ðonne gé geseóþ ða lyfte cumende on westdǽle cum videritis nubem orientem ab occasu, Lk. Skt. 12, 54. Hibernia on smyltnysse lyfta is betere mycle ðonne Breotone land Hibernia serenitate aerum multum Brittaniæ præstat, Bd. 1, 1; S. 474, 30. Geleht lyftum moistened by the clouds, Bt. Met. Fox 20, 195; Met. 20, 98. Lyftu æthera, aera, Hpt. Gl. 457, 48. Geond lyftu per aera, Hymn. Surt. 66, 5. Ðás lyfta and windas hé ástyraþ, Wulfst. 196, 6. [Goth. luftus; m: O. Sax. luft; m. f: Icel. lopt; n; O. H. Ger. luft; f. n.: Ger. luft; f.]"
73148,lyft,weak,21837,lýft,. v. líft.,. v. líft.
